condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype
fp16,fp16,,,qasper,0,b26174d8ec97e8d01421548d3a640e8382db6235eb506661,qasper_batch0000_examples0-0,1,4448,4448,45,0.9785962775349617,1.8458845987915993,44,2.8615568056702614,0.9785962775349617,1.8458845987915993,0.041951922699809074,2.8615568056702614,17327483904,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,multifieldqa_en,0,45e06726b160cfb851e2179017f90e37f4f4dec62f346e33,multifieldqa_en_batch0000_examples0-0,1,5289,5289,9,0.9574542790651321,0.3616485074162483,8,1.3221365585923195,0.9574542790651321,0.3616485074162483,0.04520606342703104,1.3221365585923195,17545058304,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,hotpotqa,0,1dae9ec530a93f43f85bd215a5c0e6737dbcf226cd3541d8,hotpotqa_batch0000_examples0-0,1,6122,6122,5,1.1189700663089752,0.19428878277540207,4,1.3147753849625587,1.1189700663089752,0.19428878277540207,0.04857219569385052,1.3147753849625587,17776752128,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,2wikimqa,0,8c17c1259ed0c31bff3ee48ef8a6c4c54469c7769ffbc1c1,2wikimqa_batch0000_examples0-0,1,4203,4203,14,0.7513245791196823,0.5298276916146278,13,1.2844265699386597,0.7513245791196823,0.5298276916146278,0.04075597627804829,1.2844265699386597,17243943424,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,gov_report,0,f91242d1926360ba71923587c1ba63e18d6a3ba749e6fbf6,gov_report_batch0000_examples0-0,1,3025,3025,381,0.5384495779871941,14.017933271825314,380,14.645459577441216,0.5384495779871941,14.017933271825314,0.03688929808375083,14.645459577441216,17018032640,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,multi_news,0,3cfe6d5139ea2e17d17b9c8d040c015c3db4936578091cf6,multi_news_batch0000_examples0-0,1,1010,1010,444,0.18451843410730362,12.979573667049408,443,13.268339730799198,0.18451843410730362,12.979573667049408,0.02929926335677067,13.268339730799198,16474961408,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,trec,0,37ada5a32aa71f2b906e18d53a6b0e82ab87ba4590b65583,trec_batch0000_examples0-0,1,1435,1435,64,0.2653389573097229,1.9115081056952477,63,2.1910372227430344,0.2653389573097229,1.9115081056952477,0.03034139850309917,2.1910372227430344,16493767680,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,triviaqa,0,a6b0e6b9bf53f05d1569572cebd9359a0d4136a026613c7d,triviaqa_batch0000_examples0-0,1,5540,5540,32,1.014262393116951,1.4189371690154076,31,2.440962813794613,1.014262393116951,1.4189371690154076,0.0457721667424325,2.440962813794613,17622426112,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,samsum,0,158b7db2e111643f66315da64d8459f61ad6dd62f5f24c2c,samsum_batch0000_examples0-0,1,2849,2849,128,0.51090008020401,4.540729463100433,127,5.095088563859463,0.51090008020401,4.540729463100433,0.03575377530000341,5.095088563859463,16899588096,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,passage_count,0,0358aa51ab38acc1b97405f4307203e982cbb19500435368,passage_count_batch0000_examples0-0,1,4509,4509,32,0.8177614435553551,1.2971776723861694,31,2.1222706958651543,0.8177614435553551,1.2971776723861694,0.041844441044715144,2.1222706958651543,17338134528,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,passage_retrieval_en,0,f363b5cfe63d7095514d7273aaa2e31dbfa73f10a71fd7d8,passage_retrieval_en_batch0000_examples0-0,1,4596,4596,4,0.8206186816096306,0.12873058021068573,3,0.9504859521985054,0.8206186816096306,0.12873058021068573,0.04291019340356191,0.9504859521985054,17351185920,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,lcc,0,5a3807e791e54f080c852b4a4ffaa104dc61429725efd608,lcc_batch0000_examples0-0,1,1748,1748,64,0.3088974878191948,1.9685707986354828,63,2.2922280952334404,0.3088974878191948,1.9685707986354828,0.03124715553389655,2.2922280952334404,16594284544,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,repobench-p,0,2f63d9a3d25c12812b10eb407a92d3744aaa94835463eb5b,repobench-p_batch0000_examples0-0,1,6046,6046,64,1.1142663583159447,3.0045779794454575,63,4.13487396389246,1.1142663583159447,3.0045779794454575,0.0476917139594517,4.13487396389246,17772790272,131072,bfloat16 reconstructed-key emulation
