condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
uniform3_learned_s35_step10000,learned,3,35,qasper,Single QA,1,80.0,80.0,0.0
uniform3_learned_s35_step10000,learned,3,35,multifieldqa_en,Single QA,1,100.0,100.0,0.0
uniform3_learned_s35_step10000,learned,3,35,hotpotqa,Multi QA,1,100.0,100.0,0.0
uniform3_learned_s35_step10000,learned,3,35,2wikimqa,Multi QA,1,0.0,0.0,0.0
uniform3_learned_s35_step10000,learned,3,35,gov_report,Summarization,1,37.455829923809766,37.46,0.0
uniform3_learned_s35_step10000,learned,3,35,multi_news,Summarization,1,20.377358057557863,20.38,0.0
uniform3_learned_s35_step10000,learned,3,35,trec,Few-shot,1,100.0,100.0,0.0
uniform3_learned_s35_step10000,learned,3,35,triviaqa,Few-shot,1,50.0,50.0,0.0
uniform3_learned_s35_step10000,learned,3,35,samsum,Few-shot,1,35.29411718209342,35.29,0.0
uniform3_learned_s35_step10000,learned,3,35,passage_count,Synthetic,1,0.0,0.0,0.0
uniform3_learned_s35_step10000,learned,3,35,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
uniform3_learned_s35_step10000,learned,3,35,lcc,Code,1,18.0,18.0,0.0
uniform3_learned_s35_step10000,learned,3,35,repobench-p,Code,1,41.0,41.0,0.0
