condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype
learned_K2_V16_s17,learned,2,17,qasper,7,1bd9a082bd7b5ab6c152dbda3db38c0c3bc92cddf82383a3,qasper_batch0000_examples7-7,1,3606,3606,21,0.9351095929741859,1.2693476900458336,20,2.409832701086998,0.9351095929741859,1.2693476900458336,0.06346738450229168,2.409832701086998,17102827008,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,multifieldqa_en,11,94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,multifieldqa_en_batch0000_examples11-11,1,4473,4473,3,0.8629807010293007,0.0901106521487236,2,0.9538955241441727,0.8629807010293007,0.0901106521487236,0.0450553260743618,0.9538955241441727,17332866048,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,hotpotqa,0,1dae9ec530a93f43f85bd215a5c0e6737dbcf226cd3541d8,hotpotqa_batch0000_examples0-0,1,6122,6122,5,1.2084573730826378,0.20179643481969833,4,1.4115754067897797,1.2084573730826378,0.20179643481969833,0.05044910870492458,1.4115754067897797,17793822720,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,2wikimqa,21,0bc3341fffaad3e92d14d64b539df741528ef4e2b76e9632,2wikimqa_batch0000_examples21-21,1,2343,2343,24,0.45374011993408203,0.8247338235378265,23,1.28409992903471,0.45374011993408203,0.8247338235378265,0.03585799232773159,1.28409992903471,16745399808,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,gov_report,54,a3a11ee5de13be1f6ab405e8e1b29f2cd07929fe9112561a,gov_report_batch0000_examples54-54,1,3962,3962,512,0.757234014570713,21.82283027470112,511,22.706038810312748,0.757234014570713,21.82283027470112,0.04270612578219397,22.706038810312748,17332300800,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,multi_news,0,3cfe6d5139ea2e17d17b9c8d040c015c3db4936578091cf6,multi_news_batch0000_examples0-0,1,1010,1010,371,0.1934559866786003,13.026554673910141,370,13.310815662145615,0.1934559866786003,13.026554673910141,0.03520690452408146,13.310815662145615,16471865856,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,trec,49,7dfc677d5d152f68d56844b67c26eae5ade79afb3e99f801,trec_batch0000_examples49-49,1,4917,4917,64,0.9494540095329285,2.875620447099209,63,3.8409003913402557,0.9494540095329285,2.875620447099209,0.04564476900157474,3.8409003913402557,17476132864,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,triviaqa,25,37a77de08c5dc62fc4b4d08ab6066e178e82d32387ce084f,triviaqa_batch0000_examples25-25,1,4393,4393,32,0.8469422236084938,1.3538778573274612,31,2.209121882915497,0.8469422236084938,1.3538778573274612,0.04367347926862778,2.209121882915497,17318660096,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,samsum,19,0bf52d18ccff2e111ad516892321685343c9dac7140bdef0,samsum_batch0000_examples19-19,1,5127,5127,128,1.0194872915744781,5.912166692316532,127,6.96419969946146,1.0194872915744781,5.912166692316532,0.04655249364028766,6.96419969946146,17552607744,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,passage_count,22,288f4e37f101d146d77c62f996e4e9570b2771c27bc81979,passage_count_batch0000_examples22-22,1,3258,3258,14,0.6299773827195168,0.513791061937809,13,1.1470744907855988,0.6299773827195168,0.513791061937809,0.03952238937983146,1.1470744907855988,16998341632,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,passage_retrieval_en,0,f363b5cfe63d7095514d7273aaa2e31dbfa73f10a71fd7d8,passage_retrieval_en_batch0000_examples0-0,1,4596,4596,5,0.8912962079048157,0.1801249459385872,4,1.0726190656423569,0.8912962079048157,0.1801249459385872,0.0450312364846468,1.0726190656423569,17367685120,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,lcc,42,94f103d8d6177a4ab0d0ed90f9dbd86d375978f8e3f81181,lcc_batch0000_examples42-42,1,2180,2180,64,0.42819706350564957,2.2342565208673477,63,2.6767590194940567,0.42819706350564957,2.2342565208673477,0.03546438922011663,2.6767590194940567,16711138304,74752,bfloat16 reconstructed-key emulation
learned_K2_V16_s17,learned,2,17,repobench-p,1,4d2668d05f3f636a1bb6b0389a03b382f3f3e06b19dec51d,repobench-p_batch0000_examples1-1,1,6470,6470,64,1.2934989035129547,3.24976696819067,63,4.559360526502132,1.2934989035129547,3.24976696819067,0.051583602669693175,4.559360526502132,17906126336,74752,bfloat16 reconstructed-key emulation
