condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
fp16_K16_V16,fp16,,,qasper,Single QA,15,65.28816067737637,65.29,37.274460309157675
fp16_K16_V16,fp16,,,multifieldqa_en,Single QA,15,40.749962740117766,40.75,28.051115762715092
fp16_K16_V16,fp16,,,hotpotqa,Multi QA,15,60.222222222222214,60.22,39.781191659835216
fp16_K16_V16,fp16,,,2wikimqa,Multi QA,15,46.666666666666664,46.67,49.88876515698588
fp16_K16_V16,fp16,,,gov_report,Summarization,15,33.864934099462864,33.86,2.5863834441545706
fp16_K16_V16,fp16,,,multi_news,Summarization,15,22.937774251531778,22.94,4.435705583456383
fp16_K16_V16,fp16,,,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
fp16_K16_V16,fp16,,,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
fp16_K16_V16,fp16,,,samsum,Few-shot,15,51.84073923988196,51.84,18.24198615388403
fp16_K16_V16,fp16,,,passage_count,Synthetic,15,20.0,20.0,40.0
fp16_K16_V16,fp16,,,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
fp16_K16_V16,fp16,,,lcc,Code,15,72.53333333333333,72.53,30.335604310593336
fp16_K16_V16,fp16,,,repobench-p,Code,15,66.73333333333333,66.73,28.20748521620143
