condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
learned_K4_V16_s29,learned,4,29,qasper,Single QA,1,96.00000000000001,96.0,0.0
learned_K4_V16_s29,learned,4,29,multifieldqa_en,Single QA,1,100.0,100.0,0.0
learned_K4_V16_s29,learned,4,29,hotpotqa,Multi QA,1,0.0,0.0,0.0
learned_K4_V16_s29,learned,4,29,2wikimqa,Multi QA,1,0.0,0.0,0.0
learned_K4_V16_s29,learned,4,29,gov_report,Summarization,1,27.329192138420595,27.33,0.0
learned_K4_V16_s29,learned,4,29,multi_news,Summarization,1,23.762375737636027,23.76,0.0
learned_K4_V16_s29,learned,4,29,trec,Few-shot,1,0.0,0.0,0.0
learned_K4_V16_s29,learned,4,29,triviaqa,Few-shot,1,100.0,100.0,0.0
learned_K4_V16_s29,learned,4,29,samsum,Few-shot,1,57.69230719304734,57.69,0.0
learned_K4_V16_s29,learned,4,29,passage_count,Synthetic,1,0.0,0.0,0.0
learned_K4_V16_s29,learned,4,29,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
learned_K4_V16_s29,learned,4,29,lcc,Code,1,55.00000000000001,55.0,0.0
learned_K4_V16_s29,learned,4,29,repobench-p,Code,1,33.0,33.0,0.0
