condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
learned_K3_V16_s29,learned,3,29,qasper,Single QA,1,53.333333333333336,53.33,0.0
learned_K3_V16_s29,learned,3,29,multifieldqa_en,Single QA,1,100.0,100.0,0.0
learned_K3_V16_s29,learned,3,29,hotpotqa,Multi QA,1,66.66666666666666,66.67,0.0
learned_K3_V16_s29,learned,3,29,2wikimqa,Multi QA,1,100.0,100.0,0.0
learned_K3_V16_s29,learned,3,29,gov_report,Summarization,1,28.571428139526645,28.57,0.0
learned_K3_V16_s29,learned,3,29,multi_news,Summarization,1,26.130652766382166,26.13,0.0
learned_K3_V16_s29,learned,3,29,trec,Few-shot,1,0.0,0.0,0.0
learned_K3_V16_s29,learned,3,29,triviaqa,Few-shot,1,100.0,100.0,0.0
learned_K3_V16_s29,learned,3,29,samsum,Few-shot,1,55.81395300162251,55.81,0.0
learned_K3_V16_s29,learned,3,29,passage_count,Synthetic,1,0.0,0.0,0.0
learned_K3_V16_s29,learned,3,29,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
learned_K3_V16_s29,learned,3,29,lcc,Code,1,70.0,70.0,0.0
learned_K3_V16_s29,learned,3,29,repobench-p,Code,1,34.0,34.0,0.0
