condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
uniform2_identity,identity,2,,qasper,Single QA,1,2.2727272727272725,2.27,0.0
uniform2_identity,identity,2,,multifieldqa_en,Single QA,1,0.0,0.0,0.0
uniform2_identity,identity,2,,hotpotqa,Multi QA,1,0.0,0.0,0.0
uniform2_identity,identity,2,,2wikimqa,Multi QA,1,0.0,0.0,0.0
uniform2_identity,identity,2,,gov_report,Summarization,1,8.403361124214397,8.4,0.0
uniform2_identity,identity,2,,multi_news,Summarization,1,10.204081387755107,10.2,0.0
uniform2_identity,identity,2,,trec,Few-shot,1,0.0,0.0,0.0
uniform2_identity,identity,2,,triviaqa,Few-shot,1,0.0,0.0,0.0
uniform2_identity,identity,2,,samsum,Few-shot,1,0.0,0.0,0.0
uniform2_identity,identity,2,,passage_count,Synthetic,1,11.11111111111111,11.11,0.0
uniform2_identity,identity,2,,passage_retrieval_en,Synthetic,1,0.0,0.0,0.0
uniform2_identity,identity,2,,lcc,Code,1,18.0,18.0,0.0
uniform2_identity,identity,2,,repobench-p,Code,1,0.0,0.0,0.0
