condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
random_K2_V16_s17,random,2,17,qasper,Single QA,1,30.0,30.0,0.0
random_K2_V16_s17,random,2,17,multifieldqa_en,Single QA,1,100.0,100.0,0.0
random_K2_V16_s17,random,2,17,hotpotqa,Multi QA,1,0.0,0.0,0.0
random_K2_V16_s17,random,2,17,2wikimqa,Multi QA,1,29.629629629629633,29.63,0.0
random_K2_V16_s17,random,2,17,gov_report,Summarization,1,29.875518265310514,29.88,0.0
random_K2_V16_s17,random,2,17,multi_news,Summarization,1,20.281689649609213,20.28,0.0
random_K2_V16_s17,random,2,17,trec,Few-shot,1,0.0,0.0,0.0
random_K2_V16_s17,random,2,17,triviaqa,Few-shot,1,0.0,0.0,0.0
random_K2_V16_s17,random,2,17,samsum,Few-shot,1,31.37254851980008,31.37,0.0
random_K2_V16_s17,random,2,17,passage_count,Synthetic,1,0.0,0.0,0.0
random_K2_V16_s17,random,2,17,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
random_K2_V16_s17,random,2,17,lcc,Code,1,28.999999999999996,29.0,0.0
random_K2_V16_s17,random,2,17,repobench-p,Code,1,33.0,33.0,0.0
