condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
random_K4_V16_s43,random,4,43,qasper,Single QA,1,96.00000000000001,96.0,0.0
random_K4_V16_s43,random,4,43,multifieldqa_en,Single QA,1,100.0,100.0,0.0
random_K4_V16_s43,random,4,43,hotpotqa,Multi QA,1,66.66666666666666,66.67,0.0
random_K4_V16_s43,random,4,43,2wikimqa,Multi QA,1,100.0,100.0,0.0
random_K4_V16_s43,random,4,43,gov_report,Summarization,1,31.7929755083521,31.79,0.0
random_K4_V16_s43,random,4,43,multi_news,Summarization,1,22.10242537950176,22.1,0.0
random_K4_V16_s43,random,4,43,trec,Few-shot,1,0.0,0.0,0.0
random_K4_V16_s43,random,4,43,triviaqa,Few-shot,1,100.0,100.0,0.0
random_K4_V16_s43,random,4,43,samsum,Few-shot,1,58.82352891195695,58.82,0.0
random_K4_V16_s43,random,4,43,passage_count,Synthetic,1,0.0,0.0,0.0
random_K4_V16_s43,random,4,43,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
random_K4_V16_s43,random,4,43,lcc,Code,1,61.0,61.0,0.0
random_K4_V16_s43,random,4,43,repobench-p,Code,1,34.0,34.0,0.0
