condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype
kmeans2_identity_mixed,identity,2,,qasper,1,8e5e6c35689e17e9f50df76ada506a4c05be9ed081c883d4,qasper_batch0000_examples1-1,1,4896,4896,6,1.973653880879283,1.3568755071610212,5,3.3450648710131645,1.973653880879283,1.3568755071610212,0.2713751014322042,3.3450648710131645,18947392000,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,multifieldqa_en,2,dee63735510f6958f4c5bf318421c9b9fac0bc8b3e341a4a,multifieldqa_en_batch0000_examples2-2,1,6618,6618,6,2.2631103955209255,1.2358805425465107,5,3.5005320496857166,2.2631103955209255,1.2358805425465107,0.24717610850930213,3.5005320496857166,19939375616,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,hotpotqa,1,b2af3aefc3bc4f5ba5340eca87389e8dcaa6fa1834110aaf,hotpotqa_batch0000_examples1-1,1,5256,5256,7,1.7946144808083773,1.480429096147418,6,3.276824213564396,1.7946144808083773,1.480429096147418,0.24673818269123635,3.276824213564396,19153203712,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,2wikimqa,3,4adca5ba1654b740d1e25c6e73d45aa2f3621537bed9086b,2wikimqa_batch0000_examples3-3,1,4449,4449,9,1.5140475910156965,1.9739950094372034,8,3.490386439487338,1.5140475910156965,1.9739950094372034,0.24674937617965043,3.490386439487338,18690491904,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,gov_report,5,73b6c24236aac5d34a6f3aff9b258afd4be6ca8d1bdd2830,gov_report_batch0000_examples5-5,1,3309,3309,512,1.1258400399237871,126.93293965421617,511,128.2210065368563,1.1258400399237871,126.93293965421617,0.24840105607478702,128.2210065368563,18034804224,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,multi_news,5,3358fb88c31046f04005237c69fcb14adb6b6b9ff68ca036,multi_news_batch0000_examples5-5,1,2651,2651,512,0.9091389756649733,126.6788572743535,511,127.7230822276324,0.9091389756649733,126.6788572743535,0.2479038302824922,127.7230822276324,17656350720,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,trec,10,e660419e55969f5f323ad0dd25559df5127ac5ec4d792757,trec_batch0000_examples10-10,1,2584,2584,64,0.8938787318766117,15.584200209006667,63,16.492064928635955,0.8938787318766117,15.584200209006667,0.24736825728582013,16.492064928635955,17617360896,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,triviaqa,0,a6b0e6b9bf53f05d1569572cebd9359a0d4136a026613c7d,triviaqa_batch0000_examples0-0,1,5540,5540,32,1.8963623028248549,7.629511388018727,31,9.532790752127767,1.8963623028248549,7.629511388018727,0.24611327058124927,9.532790752127767,19316161536,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,samsum,2,66fe3774d3686f64c487b2b42c83421d10367deeb6bfed00,samsum_batch0000_examples2-2,1,2402,2402,128,0.8311193343251944,31.122765332460403,127,31.984339291229844,0.8311193343251944,31.122765332460403,0.24506114435008192,31.984339291229844,17512100352,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,passage_count,15,1795269f5f7efef8da447c1797cfe8082c5fec5fbc13a587,passage_count_batch0000_examples15-15,1,2828,2828,12,0.9819198343902826,2.6856482680886984,11,3.67009480856359,0.9819198343902826,2.6856482680886984,0.24414984255351804,3.67009480856359,17759580160,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,passage_retrieval_en,2,871d9417ba06b98b501a20f626a0744f6ba0713376630258,passage_retrieval_en_batch0000_examples2-2,1,4366,4366,29,1.4990574773401022,6.811659920960665,28,8.316875152289867,1.4990574773401022,6.811659920960665,0.24327356860573804,8.316875152289867,18642902528,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,lcc,1,d1cdb285b1f1b73f8d637fde4adf331aa839bb2e31eb8599,lcc_batch0000_examples1-1,1,1633,1633,64,0.580349775031209,15.310532882809639,63,15.904308946803212,0.580349775031209,15.310532882809639,0.24302433147316888,15.904308946803212,17097318400,19806,bfloat16 reconstructed-K/V emulation
kmeans2_identity_mixed,identity,2,,repobench-p,9,3a25616cb5ea03ff9da80a9e67105c5d33a5d27f5481b048,repobench-p_batch0000_examples9-9,1,6780,6780,64,2.3236805982887745,15.369391171261668,63,17.706695042550564,2.3236805982887745,15.369391171261668,0.24395859002002648,17.706695042550564,20030779392,19806,bfloat16 reconstructed-K/V emulation
