condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype
fp16,fp16,,,qasper,0,b26174d8ec97e8d01421548d3a640e8382db6235eb506661,qasper_batch0000_examples0-0,1,4448,4448,45,0.9776627123355865,1.842143565416336,44,2.8582703173160553,0.9776627123355865,1.842143565416336,0.04186689921400764,2.8582703173160553,17327483904,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,multifieldqa_en,0,45e06726b160cfb851e2179017f90e37f4f4dec62f346e33,multifieldqa_en_batch0000_examples0-0,1,5289,5289,9,0.9567238390445709,0.359341599047184,8,1.3180700540542603,0.9567238390445709,0.359341599047184,0.044917699880898,1.3180700540542603,17545058304,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,hotpotqa,0,1dae9ec530a93f43f85bd215a5c0e6737dbcf226cd3541d8,hotpotqa_batch0000_examples0-0,1,6122,6122,5,1.1178102791309357,0.19417990744113922,4,1.3134382590651512,1.1178102791309357,0.19417990744113922,0.048544976860284805,1.3134382590651512,17776752128,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,2wikimqa,0,8c17c1259ed0c31bff3ee48ef8a6c4c54469c7769ffbc1c1,2wikimqa_batch0000_examples0-0,1,4203,4203,14,0.7505010068416595,0.5290440544486046,13,1.2827819660305977,0.7505010068416595,0.5290440544486046,0.040695696496046506,1.2827819660305977,17243943424,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,gov_report,0,f91242d1926360ba71923587c1ba63e18d6a3ba749e6fbf6,gov_report_batch0000_examples0-0,1,3025,3025,381,0.5377722382545471,13.999075934290886,380,14.62969309836626,0.5377722382545471,13.999075934290886,0.036839673511291804,14.62969309836626,17018032640,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,multi_news,0,3cfe6d5139ea2e17d17b9c8d040c015c3db4936578091cf6,multi_news_batch0000_examples0-0,1,1010,1010,444,0.18430113047361374,12.96606656908989,443,13.25878743082285,0.18430113047361374,12.96606656908989,0.029268773293656635,13.25878743082285,16474961408,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,trec,0,37ada5a32aa71f2b906e18d53a6b0e82ab87ba4590b65583,trec_batch0000_examples0-0,1,1435,1435,64,0.26538417488336563,1.9047421514987946,63,2.185166724026203,0.26538417488336563,1.9047421514987946,0.03023400240474277,2.185166724026203,16493767680,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,triviaqa,0,a6b0e6b9bf53f05d1569572cebd9359a0d4136a026613c7d,triviaqa_batch0000_examples0-0,1,5540,5540,32,1.014770619571209,1.4174679890275002,31,2.439973644912243,1.014770619571209,1.4174679890275002,0.04572477383959678,2.439973644912243,17622426112,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,samsum,0,158b7db2e111643f66315da64d8459f61ad6dd62f5f24c2c,samsum_batch0000_examples0-0,1,2849,2849,128,0.5114394947886467,4.534253321588039,127,5.0904115960001945,0.5114394947886467,4.534253321588039,0.03570278205974834,5.0904115960001945,16899588096,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,passage_count,0,0358aa51ab38acc1b97405f4307203e982cbb19500435368,passage_count_batch0000_examples0-0,1,4509,4509,32,0.8186036720871925,1.2970303744077682,31,2.123954676091671,0.8186036720871925,1.2970303744077682,0.04183968949702478,2.123954676091671,17338134528,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,passage_retrieval_en,0,f363b5cfe63d7095514d7273aaa2e31dbfa73f10a71fd7d8,passage_retrieval_en_batch0000_examples0-0,1,4596,4596,4,0.8220959156751633,0.12842843681573868,3,0.9515133500099182,0.8220959156751633,0.12842843681573868,0.04280947893857956,0.9515133500099182,17351185920,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,lcc,0,5a3807e791e54f080c852b4a4ffaa104dc61429725efd608,lcc_batch0000_examples0-0,1,1748,1748,64,0.3092566505074501,1.9663896337151527,63,2.2914449721574783,0.3092566505074501,1.9663896337151527,0.03121253386849449,2.2914449721574783,16594284544,131072,bfloat16 reconstructed-key emulation
fp16,fp16,,,repobench-p,0,2f63d9a3d25c12812b10eb407a92d3744aaa94835463eb5b,repobench-p_batch0000_examples0-0,1,6046,6046,64,1.1157787516713142,3.005136787891388,63,4.139062099158764,1.1157787516713142,3.005136787891388,0.047700583934783936,4.139062099158764,17772790272,131072,bfloat16 reconstructed-key emulation
