condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
learned_K4_V16_s43,learned,4,43,qasper,Single QA,1,23.076923076923077,23.08,0.0
learned_K4_V16_s43,learned,4,43,multifieldqa_en,Single QA,1,100.0,100.0,0.0
learned_K4_V16_s43,learned,4,43,hotpotqa,Multi QA,1,0.0,0.0,0.0
learned_K4_V16_s43,learned,4,43,2wikimqa,Multi QA,1,0.0,0.0,0.0
learned_K4_V16_s43,learned,4,43,gov_report,Summarization,1,30.916030084530338,30.92,0.0
learned_K4_V16_s43,learned,4,43,multi_news,Summarization,1,23.316061677024898,23.32,0.0
learned_K4_V16_s43,learned,4,43,trec,Few-shot,1,0.0,0.0,0.0
learned_K4_V16_s43,learned,4,43,triviaqa,Few-shot,1,100.0,100.0,0.0
learned_K4_V16_s43,learned,4,43,samsum,Few-shot,1,40.90909041838843,40.91,0.0
learned_K4_V16_s43,learned,4,43,passage_count,Synthetic,1,0.0,0.0,0.0
learned_K4_V16_s43,learned,4,43,passage_retrieval_en,Synthetic,1,100.0,100.0,0.0
learned_K4_V16_s43,learned,4,43,lcc,Code,1,61.0,61.0,0.0
learned_K4_V16_s43,learned,4,43,repobench-p,Code,1,34.0,34.0,0.0
